place_id,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJKRhAOQXnAGARA4VXxYrcD1I,モンディアルカフェ 328 NY3,〒550-0014 大阪府大阪市西区北堀江１丁目６−１６,34.674205799999996,135.49606319999998,https://maps.google.com/?cid=5913187324335195395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,tea_house,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,874,coffee roaster,大阪府_難波
ChIJ__-qxMZFGGARqW0tVp68tc0,VERVE COFFEE ROASTERS KAMAKURA,〒248-0005 神奈川県鎌倉市雪ノ下１丁目１０−８,35.322369099999996,139.5543604,https://maps.google.com/?cid=14822961136796528041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,863,coffee roaster;コーヒーロースター,千葉県
ChIJR1t6670JAWARx57vYgNCwVA,Kurasu Ebisugawa,〒604-0815 京都府京都市中京区山中町５５１,35.0148564,135.762174,https://maps.google.com/?cid=5819004775851597511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,860,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,京都府
ChIJsw0ZwIHZQDUR9Fu6F7R3Pm4,草千里珈琲焙煎所 / 山ノ駅物産館,〒869-2231 熊本県阿蘇市永草２３９１−１５,32.8860479,131.0543251,https://maps.google.com/?cid=7943918408104041460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.2,835,coffee roaster;珈琲焙煎,熊本県
ChIJfaqANpeRQTURP6prL3O80Yc,マヌコーヒー 春吉店,〒810-0004 福岡県福岡市中央区渡辺通３丁目１１−２ ＢＯＲＤＥＲ ＴＯＷＥＲ 2F ボーダータワ 1F,33.5867967,130.4061403,https://maps.google.com/?cid=9786810668155644479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,834,coffee roaster,福岡県_福岡市
ChIJW5ZxdDXnAGARP5ccFn1G-Jc,NOTEQUAL COFFEE (specialty coffee roasters),〒541-0056 大阪府大阪市中央区久太郎町２丁目５−１８ 1階,34.680870999999996,135.5035911,https://maps.google.com/?cid=10950579997007189823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,833,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,大阪府
ChIJ0XjcD9MHAWARNt2Pi1N3bX0,CLAMP COFFEE SARASA,〒604-8381 京都府京都市中京区西ノ京職司町６７−３８,35.0113499,135.7456641,https://maps.google.com/?cid=9038011227909905718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.2,827,coffee roaster,京都府
ChIJnePTxuONGGARfBYFCdwD660,Roasted COFFEE LABORATORY 渋谷神南店,〒150-0041 東京都渋谷区神南１丁目６−３ 神南フラッグ １Ｆ,35.6643344,139.6997131,https://maps.google.com/?cid=12532114631667553916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,3.8,824,コーヒーロースター,東京都_渋谷
ChIJS1TbW3iPAGARnmKM4LtSvOc,dotccoffee（single origin coffee & matcha latte ）,〒650-0012 兵庫県神戸市中央区北長狭通１丁目31−３２ ピアザ神戸山側 10,34.6923585,135.1921094,https://maps.google.com/?cid=16698312485262615198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_stand,ice_cream_shop,coffee_roastery,cafe,dessert_shop,confectionery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,5,816,珈琲焙煎,兵庫県
ChIJqUX5ON4JAWARYbGItig7AVQ,スタンプタウン・コーヒー・ロースターズ,〒604-8185 京都府京都市中京区車屋町２４５−２ エースホテル京都 1階,35.0097689,135.7601108,https://maps.google.com/?cid=6053184420209799521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,coffee_stand,cafeteria,coffee_roastery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,816,coffee roaster;コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,三重県
ChIJO8lSlsAJAWARAtaCxxGybvY,IOLITE COFFEE ROASTERS,〒604-8216 京都府京都市中京区池須町４２２,35.0063661,135.7551043,https://maps.google.com/?cid=17757326170199873026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,815,coffee roaster;コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,三重県
ChIJn6O0XACLGGARxlbXTWVgLko,X coffee GINZA,〒104-0061 東京都中央区銀座２丁目１１−１ 銀座ランドビル 1F,35.6727318,139.7692513,https://maps.google.com/?cid=5345315795949278918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,810,コーヒーロースター;coffee roaster,東京都
ChIJOxlGcWjnAGARNyFl6bK4FiQ,コピマルコーヒー,〒556-0005 大阪府大阪市浪速区日本橋４丁目１７−３,34.6594743,135.5048618,https://maps.google.com/?cid=2600468913412448567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.9,808,coffee roaster;コーヒーロースター,大阪府_難波
ChIJXVNv51WLGGARAFLANNXRSoo,ABOUT LIFE COFFEE BREWERS,〒150-0043 東京都渋谷区道玄坂１丁目１９−８ 斉丸道玄坂ビル 2F,35.6567022,139.6958093,https://maps.google.com/?cid=9965007839153902080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_stand,"coffee_stand,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,804,コーヒーロースター;coffee roaster,東京都_渋谷
ChIJAYExFZ81RTURhp-TvRFJU10,麻里布珈琲,〒740-0018 山口県岩国市麻里布町６丁目１３−５,34.1696312,132.21774159999998,https://maps.google.com/?cid=6724799009138122630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,796,coffee roaster,愛媛県
ChIJVVVh8mn0QDURzBFUdG-nCW8,珈琲回廊,〒860-0027 熊本県熊本市中央区西唐人町２０,32.797608499999996,130.6966883,https://maps.google.com/?cid=8001110310135271884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,795,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,熊本県
ChIJEyIp4IQpC18RpKVcYyIzW8s,CAFE RANBAN,〒060-0063 北海道札幌市中央区南３条西５丁目２０,43.056446699999995,141.3500799,https://maps.google.com/?cid=14653362035368961444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,784,自家焙煎コーヒー,北海道
ChIJ-0prcq3nAGARUpfmDzrWa_c,炭火焙煎珈琲 明日香,〒542-0073 大阪府大阪市中央区日本橋２丁目１３−１４,34.6638106,135.5072574,https://maps.google.com/?cid=17828579094739457874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.9,780,自家焙煎コーヒー;珈琲焙煎,大阪府
ChIJa8iu93Az-F8RkjT-kOzUFgQ,東出珈琲店,〒920-0906 石川県金沢市十間町４２,36.570677599999996,136.6570671,https://maps.google.com/?cid=294656938149295250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,774,自家焙煎コーヒー;珈琲焙煎,石川県
ChIJvbeLhqGJGGAR1hQFynE4KFs,R.O.STAR（ ロースター） 本店,〒135-0061 東京都江東区豊洲３丁目２−２０ 豊洲フロント 1F,35.656422899999995,139.7953877,https://maps.google.com/?cid=6568562117891658966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,773,coffee roaster;コーヒーロースター,青森県
ChIJD0Cmuk6NGGAR7MxbA7YPNH4,AKHA AMA COFFEE KAGURAZAKA/アカアマコーヒー,〒162-0817 東京都新宿区赤城元町１−２５,35.7046978,139.7372354,https://maps.google.com/?cid=9093910821982686444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,meal_delivery,meal_takeaway,food_delivery,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.5,772,コーヒーロースター;coffee roaster,東京都
ChIJZy2XZNeJGGARlRcCEKxTyqE,iki Roastery & Eatery,〒135-0006 東京都江東区常盤１丁目４−７,35.6845048,139.7939427,https://maps.google.com/?cid=11658222583870003093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,coffee_roastery,cafe,point_of_interest,food,establishment",OPERATIONAL,4,755,珈琲焙煎,東京都
ChIJ10_grKuRQTUR_AblIf2lRIk,REC COFFEE 天神南店,〒810-0004 福岡県福岡市中央区渡辺通５丁目１−１９ 1F Hotel the Park,33.5889504,130.404123,https://maps.google.com/?cid=9891213188226418428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.5,745,コーヒーロースター;coffee roaster,福岡県
ChIJvbYOsEaLGGARszQEtIIvb54,WOODBERRY COFFEE 渋谷店,〒150-0011 東京都渋谷区東２丁目２０−１８,35.6539429,139.7094,https://maps.google.com/?cid=11416395818819925171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,743,コーヒーロースター;coffee roaster,東京都_渋谷
ChIJd4DCrEjnAGARkUeCiMG0n-Y,AUN COFFEE ROASTERS,〒556-0016 大阪府大阪市浪速区元町２丁目１０−２ クレアーレ元町 1階 AUN COFFEE ROASTERS,34.6611985,135.49625229999998,https://maps.google.com/?cid=16618199893332346769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,739,コーヒーロースター;coffee roaster,大阪府
ChIJlbNMeqaLGGAR31oyyMMPclo,GESHARY COFFEE 日比谷（ゲシャリーコーヒー）,〒100-0006 東京都千代田区有楽町１丁目６−３ 有楽町東宝ビル,35.6739816,139.7606045,https://maps.google.com/?cid=6517288944310311647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,coffee_roastery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.3,731,自家焙煎コーヒー;珈琲焙煎,東京都
ChIJIUgc0U4LImARaLXNQGbk7A4,フレッシュロースター珈琲問屋 つくば店,〒305-0855 茨城県つくば市今泉２３１−１,36.0405788,140.08605359999999,https://maps.google.com/?cid=1075485538859726184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_stand,coffee_shop,cafe,tea_store,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.4,709,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,茨城県
ChIJVVVFW4eLGGARKt4Q5t6r_HQ,豆虎 赤坂焙煎所,〒107-0052 東京都港区赤坂３丁目６−１８ 赤坂ニューロイヤルビル本館 101,35.67415330000001,139.73798539999999,https://maps.google.com/?cid=8429801576361680426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,709,珈琲焙煎,東京都
ChIJ9biXw3OPGGARjEopqaXvMZs,SHI-TEN coffee,〒101-0021 東京都千代田区外神田５丁目４−１２,35.7044625,139.7731301,https://maps.google.com/?cid=11182982844524350092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_stand,"coffee_stand,coffee_roastery,cafe,point_of_interest,food,establishment",OPERATIONAL,4.8,703,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,東京都
ChIJa9SVMG5dGGARP0P5I9pq_FA,ブルーボトルコーヒーみなとみらいカフェ,〒220-0012 神奈川県横浜市西区みなとみらい３丁目５−１ MARK IS みなとみらい GL 階,35.45835650000001,139.6309167,https://maps.google.com/?cid=5835656702304273215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,snack_bar,cafe,meal_takeaway,dessert_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,700,コーヒーロースター,神奈川県
ChIJ46J9C5qRQTUR0MRDD0laTA8,STEREO COFFEE,〒810-0004 福岡県福岡市中央区渡辺通３丁目８−３,33.5857611,130.4046167,https://maps.google.com/?cid=1102355278634140880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_stand,coffee_shop,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.1,691,コーヒーロースター;coffee roaster,福岡県
ChIJExDxsAS3VDURvjVGIWISGug,TAKAMURA COFFEE ROASTERS FACTORY AND CAFE タカムラコーヒー ロースターズ ファクトリー & カフェ,〒656-2225 兵庫県淡路市生穂新島５−８,34.4371231,134.91556309999999,https://maps.google.com/?cid=16724700378868102590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,wine_bar,coffee_shop,meal_takeaway,liquor_store,bar,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,681,コーヒーロースター;coffee roaster,兵庫県
ChIJH4aSY3dp5TQRR0p8kN8KJeQ,T&M Coffee,〒900-0013 沖縄県那覇市牧志１丁目２−６,26.215832,127.684787,https://maps.google.com/?cid=16439557970103913031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.5,675,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,沖縄県
ChIJGTP74RaJGGARy5Fp3vNCwn4,アライズ コーヒー ロースターズ,〒135-0023 東京都江東区平野１丁目１３−８,35.6783899,139.8009705,https://maps.google.com/?cid=9133936609436733899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,670,コーヒーロースター;coffee roaster;自家焙煎コーヒー;珈琲焙煎,埼玉県
ChIJVVXZ5gKPAGARaRbHcSxyJ4Q,放香堂加琲,〒650-0022 兵庫県神戸市中央区元町通３丁目１０−６ 放香堂ビル 1F,34.687496599999996,135.1849423,https://maps.google.com/?cid=9522705472311203433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,cafeteria,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.1,668,自家焙煎コーヒー,兵庫県
ChIJFZbG8-kkImAR6Ma7sdRaTsw,星乃珈琲店 水戸店,〒310-0852 茨城県水戸市笠原町３０２−１,36.347016499999995,140.4570233,https://maps.google.com/?cid=14721804101482170088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,3.7,665,珈琲焙煎,茨城県
ChIJxZSlUHcz-F8RdjEGsiPNDgY,金澤屋珈琲店,〒920-0937 石川県金沢市丸の内５−２６,36.5686496,136.65849359999999,https://maps.google.com/?cid=436511767095816566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,662,自家焙煎コーヒー,石川県
ChIJcbIF016JGGARdixJLIDRKCA,ROARCOFFEE Tokyo Hatchobori,〒104-0032 東京都中央区八丁堀２丁目１９−１１,35.6759808,139.77586,https://maps.google.com/?cid=2317332356711132278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_stand,juice_shop,ice_cream_shop,coffee_roastery,sandwich_shop,cafe,breakfast_restaurant,dessert_shop,confectionery,snack_bar,meal_takeaway,restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,655,coffee roaster;コーヒーロースター,埼玉県
ChIJg5WvXRN3A2AR7kvJj3oWsjs,GLITCH COFFEE NAGOYA,〒450-0002 愛知県名古屋市中村区名駅２丁目４２−２,35.174422199999995,136.8844179,https://maps.google.com/?cid=4301525309746400238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,651,coffee roaster;コーヒーロースター,岐阜県
ChIJ3ZRMiitxA2ARCGS1kbsLHd8,Q.O.L. COFFEE,〒460-0002 愛知県名古屋市中区丸の内３丁目５−１ マジマビル 1階2階,35.1780159,136.9062673,https://maps.google.com/?cid=16077019145013912584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,coffee_roastery,food_store,wholesaler,store,point_of_interest,food,establishment",OPERATIONAL,4.4,651,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,岐阜県
ChIJywIz6NGMGGARUqlDjuW1PuA,コーヒープンクト coffee punkto,〒151-0053 東京都渋谷区代々木２丁目１２−３ １階,35.6867622,139.6974995,https://maps.google.com/?cid=16158552510590855506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_stand,point_of_interest,food,establishment",OPERATIONAL,4.9,644,coffee roaster,東京都_新宿
ChIJQzgR4ZApC18Rl8v2qYX1raE,ATELIER Morihiko,〒060-0061 北海道札幌市中央区南１条西１２丁目4−１８２ ASビル 1F,43.05746,141.3394178,https://maps.google.com/?cid=11650237765508320151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,breakfast_restaurant,brunch_restaurant,restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.1,635,coffee roaster,北海道
ChIJMcHsGRGMGGAR6N5SJOHGdls,神田伯剌西爾,〒101-0051 東京都千代田区神田神保町１丁目７−１ 書泉グランデ脇小宮山ビル B1,35.6957409,139.7595527,https://maps.google.com/?cid=6590673774982651624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,622,自家焙煎コーヒー,東京都
ChIJL4W-AjKQ918RTz5jOpql5Ek,高倉町珈琲 富山黒瀬店,〒939-8216 富山県富山市黒瀬北町１丁目５−５,36.667570399999995,137.2012404,https://maps.google.com/?cid=5324562741281898063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,restaurant,point_of_interest,food,establishment",OPERATIONAL,3.9,620,珈琲焙煎,富山県
ChIJyRUIqI-JGGARO-v7FvoRgkw,Single O Hamacho,〒103-0007 東京都中央区日本橋浜町３丁目１６−７ スプラウト日本橋浜町 1F,35.6840811,139.789312,https://maps.google.com/?cid=5512988659680013115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,613,コーヒーロースター;coffee roaster,東京都_清澄白河
ChIJE-m8A15FGGARn2pJOGS3MAw,VERVE COFFEE ROASTERS KITAKAMAKURA,〒247-0062 神奈川県鎌倉市山ノ内１３９５,35.334575,139.54723629999998,https://maps.google.com/?cid=878403568406194847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4,612,coffee roaster,神奈川県_横浜
ChIJd6O9frKNGGARI6fggBYmYYQ,COVERT COFFEE,〒160-0022 東京都新宿区新宿３丁目２７−１０ 武蔵野ビル B1F,35.6911773,139.7019348,https://maps.google.com/?cid=9538947363840763683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,610,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,東京都_新宿
